filename,Question_id,models_total,majority_answer,majority_full_example,agree_models,disagree_models,agree_count,disagree_count,agreement_percentage,yes_count,no_count,na_count,CHECK_exact2_any,gpt5_answer,_base_counts,audit_verdict,manual_check,post_yes,post_no,post_na,Unique,100%,75%,50%
java/FTBTeam@FTB-Chunks/gha_build.yml,Question_06.23,4,n/a,n/a. command breakdown is handled in the reusable workflow.,"['gemma3:12b', 'mistral:7b', 'phi4:14b']",['llama3.1:8b'],3,1,75,0,1,3,FALSE,n/a,"{'yes': 0, 'no': 1, 'n/a': 3}",not_flagged,FALSE,0,1,4,,,,
java/FabricMC@fabric-docs/gha_markdownlint.yml,Question_06.23,4,yes,yes.,"['gemma3:12b', 'phi4:14b']","['llama3.1:8b', 'mistral:7b']",2,2,50,2,1,1,TRUE,n/a,"{'yes': 2, 'no': 1, 'n/a': 1}",manual_check,TRUE,2,1,2,,,,
java/FabricMC@fabric-loader/gha_build.yml,Question_06.23,4,yes,yes.,"['gemma3:12b', 'llama3.1:8b', 'phi4:14b']",['mistral:7b'],3,1,75,3,0,1,FALSE,n/a,"{'yes': 3, 'no': 0, 'n/a': 1}",not_flagged,FALSE,3,0,2,,,,
java/FabricMC@yarn/gha_build.yml,Question_06.23,4,yes,yes.,"['gemma3:12b', 'llama3.1:8b', 'phi4:14b']",['mistral:7b'],3,1,75,3,0,1,FALSE,n/a,"{'yes': 3, 'no': 0, 'n/a': 1}",not_flagged,FALSE,3,0,2,,,,
java/FairyProject@fairy/gha_build.yml,Question_06.23,4,no,no. complex multi-line run commands are not broken into smaller steps.,"['llama3.1:8b', 'phi4:14b']","['gemma3:12b', 'mistral:7b']",2,2,50,1,2,1,TRUE,n/a,"{'yes': 1, 'no': 2, 'n/a': 1}",manual_check,TRUE,1,2,2,,,,
java/FalsePattern@FalseTweaks/gha_build-and-test.yml,Question_06.23,4,n/a,n/a.,"['gemma3:12b', 'llama3.1:8b', 'mistral:7b', 'phi4:14b']",[],4,0,100,0,0,4,FALSE,n/a,"{'yes': 0, 'no': 0, 'n/a': 4}",not_flagged,FALSE,0,0,5,,,,
java/FasterXML@jackson-datatypes-collections/gha_dep_build_v3.yml,Question_06.23,4,no,"no. complex multi-line run commands are not broken into smaller, modular steps to improve readability, debugging, and error handling. jobs.build.steps[2].run","['llama3.1:8b', 'phi4:14b']","['gemma3:12b', 'mistral:7b']",2,2,50,1,2,1,TRUE,n/a,"{'yes': 1, 'no': 2, 'n/a': 1}",manual_check,TRUE,1,2,2,,,,
java/FgForrest@evitaDB/gha_docker-canary.yml,Question_06.23,4,yes,yes.,"['gemma3:12b', 'phi4:14b']","['llama3.1:8b', 'mistral:7b']",2,2,50,2,0,2,TRUE,n/a,"{'yes': 2, 'no': 0, 'n/a': 2}",true_positive,FALSE,2,0,3,,,,
java/FirebirdSQL@jaybird/gha_codeql.yml,Question_06.23,4,yes,yes.,"['gemma3:12b', 'llama3.1:8b', 'phi4:14b']",['mistral:7b'],3,1,75,3,0,1,FALSE,n/a,"{'yes': 3, 'no': 0, 'n/a': 1}",not_flagged,FALSE,3,0,2,,,,
java/FluentLenium@FluentLenium/gha_e2e-workflow.yml,Question_06.23,4,n/a,n/a. the commands are relatively simple and not broken down into smaller steps.,"['gemma3:12b', 'mistral:7b']","['llama3.1:8b', 'phi4:14b']",2,2,50,1,1,2,TRUE,n/a,"{'yes': 1, 'no': 1, 'n/a': 2}",true_positive,FALSE,1,1,3,,,,
java/Foulest@RepairKit/gha_dependency-review.yml,Question_06.23,4,n/a,n/a.,"['mistral:7b', 'phi4:14b']","['gemma3:12b', 'llama3.1:8b']",2,2,50,1,1,2,TRUE,n/a,"{'yes': 1, 'no': 1, 'n/a': 2}",true_positive,FALSE,1,1,3,,,,
java/FoundationDB@fdb-record-layer/gha_mixed_mode_test.yml,Question_06.23,4,no,no. complex commands are used without breaking them into smaller steps. jobs.gradle.steps.run,"['gemma3:12b', 'llama3.1:8b']","['mistral:7b', 'phi4:14b']",2,2,50,1,2,1,TRUE,n/a,"{'yes': 1, 'no': 2, 'n/a': 1}",manual_check,TRUE,1,2,2,,,,
java/GTNewHorizons@GT5-Unofficial/gha_build-and-test.yml,Question_06.23,4,n/a,n/a. command breakdown is handled in the reused workflow.,"['gemma3:12b', 'mistral:7b', 'phi4:14b']",['llama3.1:8b'],3,1,75,1,0,3,FALSE,n/a,"{'yes': 1, 'no': 0, 'n/a': 3}",not_flagged,FALSE,1,0,4,,,,
java/GTNewHorizons@NewHorizonsCoreMod/gha_build-and-test.yml,Question_06.23,4,n/a,n/a. run command breakdown is handled in the reused workflow.,"['gemma3:12b', 'mistral:7b', 'phi4:14b']",['llama3.1:8b'],3,1,75,1,0,3,FALSE,n/a,"{'yes': 1, 'no': 0, 'n/a': 3}",not_flagged,FALSE,1,0,4,,,,
java/GetStream@stream-java/gha_initiate_release.yml,Question_06.23,4,no,"no. complex multi-line run commands are not broken into smaller, modular steps to improve readability, debugging, and error handling.","['llama3.1:8b', 'phi4:14b']","['gemma3:12b', 'mistral:7b']",2,2,50,1,2,1,TRUE,n/a,"{'yes': 1, 'no': 2, 'n/a': 1}",manual_check,TRUE,1,2,2,,,,
java/GoogleCloudPlatform@bigquery-etl-dataflow-sample/gha_maven.yml,Question_06.23,4,no,no. the build command is not broken into smaller steps. jobs.build.steps.run,"['gemma3:12b', 'llama3.1:8b']","['mistral:7b', 'phi4:14b']",2,2,50,1,2,1,TRUE,n/a,"{'yes': 1, 'no': 2, 'n/a': 1}",manual_check,TRUE,1,2,2,,,,
java/GoogleCloudPlatform@dlp-dataflow-deidentification/gha_action.yml,Question_06.23,4,no,no. the run command is a single large block. runs.steps.run,"['gemma3:12b', 'llama3.1:8b']","['mistral:7b', 'phi4:14b']",2,2,50,1,2,1,TRUE,n/a,"{'yes': 1, 'no': 2, 'n/a': 1}",manual_check,TRUE,1,2,2,,,,
java/GoogleCloudPlatform@google-cloud-spanner-hibernate/gha_maven.yml,Question_06.23,4,no,"no. complex multi-line run commands are not broken into smaller steps. reference the related yaml key if applicable (e.g., jobs.<job_id>.name).","['llama3.1:8b', 'phi4:14b']","['gemma3:12b', 'mistral:7b']",2,2,50,1,2,1,TRUE,n/a,"{'yes': 1, 'no': 2, 'n/a': 1}",manual_check,TRUE,1,2,2,,,,
java/GrapheneOS@Auditor/gha_build.yml,Question_06.23,4,no,no. the build command is not broken into smaller steps. jobs.build.steps.run,"['gemma3:12b', 'llama3.1:8b', 'phi4:14b']",['mistral:7b'],3,1,75,0,3,1,FALSE,n/a,"{'yes': 0, 'no': 3, 'n/a': 1}",not_flagged,FALSE,0,3,2,,,,
java/GrapheneOS@Camera/gha_build.yml,Question_06.23,4,no,no. the build command is not broken into smaller steps. jobs.build.steps.run,"['gemma3:12b', 'llama3.1:8b']","['mistral:7b', 'phi4:14b']",2,2,50,1,2,1,TRUE,n/a,"{'yes': 1, 'no': 2, 'n/a': 1}",manual_check,TRUE,1,2,2,,,,
java/Graylog2@graylog2-server/gha_changelog.yml,Question_06.23,4,n/a,n/a.,"['gemma3:12b', 'mistral:7b', 'phi4:14b']",['llama3.1:8b'],3,1,75,0,1,3,FALSE,n/a,"{'yes': 0, 'no': 1, 'n/a': 3}",not_flagged,FALSE,0,1,4,,,,
java/HDFGroup@hdfview/gha_clang-format-check.yml,Question_06.23,4,n/a,n/a.,"['gemma3:12b', 'mistral:7b', 'phi4:14b']",['llama3.1:8b'],3,1,75,0,1,3,FALSE,n/a,"{'yes': 0, 'no': 1, 'n/a': 3}",not_flagged,FALSE,0,1,4,,,,
java/HL7@fhir-ig-publisher/gha_bidi-checker.yml,Question_06.23,4,no,"no. the run command is not broken into smaller, modular steps.","['llama3.1:8b', 'phi4:14b']","['gemma3:12b', 'mistral:7b']",2,2,50,1,2,1,TRUE,n/a,"{'yes': 1, 'no': 2, 'n/a': 1}",manual_check,TRUE,1,2,2,,,,
java/HamaWhiteGG@langchain-java/gha_maven-build.yml,Question_06.23,4,no,"no. complex multi-line run commands are not broken into smaller, modular steps.","['gemma3:12b', 'llama3.1:8b', 'phi4:14b']",['mistral:7b'],3,1,75,0,3,1,FALSE,n/a,"{'yes': 0, 'no': 3, 'n/a': 1}",not_flagged,FALSE,0,3,2,,,,
java/Hendrix-Shen@MagicLib/gha_CI.yml,Question_06.23,4,n/a,"n/a. the workflow uses reusable workflows, so command breakdown is defined within those workflows.","['gemma3:12b', 'mistral:7b', 'phi4:14b']",['llama3.1:8b'],3,1,75,0,1,3,FALSE,n/a,"{'yes': 0, 'no': 1, 'n/a': 3}",not_flagged,FALSE,0,1,4,,,,
java/HermesGermany@galapagos/gha_dockerhub.yml,Question_06.23,4,no,"no. the `run` section contains a long, monolithic command. jobs.push_to_registry.steps[3].run","['gemma3:12b', 'llama3.1:8b', 'mistral:7b']",['phi4:14b'],3,1,75,1,3,0,FALSE,n/a,"{'yes': 1, 'no': 3, 'n/a': 0}",not_flagged,FALSE,1,3,1,,,,
java/Hexlet@hexlet-correction/gha_github-ci.yml,Question_06.23,4,no,no. commands are not broken into smaller steps. jobs.build.steps,"['gemma3:12b', 'llama3.1:8b']","['mistral:7b', 'phi4:14b']",2,2,50,1,2,1,TRUE,n/a,"{'yes': 1, 'no': 2, 'n/a': 1}",manual_check,TRUE,1,2,2,,,,
java/IQSS@dataverse/gha_maven_unit_test.yml,Question_06.23,4,no,"no. complex multi-line run commands are not broken into smaller, modular steps. (run: mvn -b ...)","['llama3.1:8b', 'phi4:14b']","['gemma3:12b', 'mistral:7b']",2,2,50,1,2,1,TRUE,n/a,"{'yes': 1, 'no': 2, 'n/a': 1}",manual_check,TRUE,1,2,2,,,,
java/Lihuanghe@SMSGate/gha_maven.yml,Question_06.23,4,no,"no. maven build command is a single, long step. jobs.build.steps.3","['gemma3:12b', 'llama3.1:8b']","['mistral:7b', 'phi4:14b']",2,2,50,1,2,1,TRUE,n/a,"{'yes': 1, 'no': 2, 'n/a': 1}",manual_check,TRUE,1,2,2,,,,
java/cryptomator@cryptofs/gha_build.yml,Question_06.23,4,yes,yes.,"['gemma3:12b', 'mistral:7b']","['llama3.1:8b', 'phi4:14b']",2,2,50,2,2,0,TRUE,n/a,"{'yes': 2, 'no': 2, 'n/a': 0}",manual_check,TRUE,2,2,1,,,,
java/nats-io@nats.java/gha_build-main.yml,Question_06.23,4,no,"no. commands are executed in single steps, lacking modularity. jobs.build.steps.*","['gemma3:12b', 'llama3.1:8b']","['mistral:7b', 'phi4:14b']",2,2,50,2,2,0,TRUE,n/a,"{'yes': 2, 'no': 2, 'n/a': 0}",manual_check,TRUE,2,2,1,,,,
java/opencb@cellbase/gha_manual-test.yml,Question_06.23,4,no,no. the 'test and analyze' step contains multiple commands that could be broken down for better readability. jobs.test.steps.test and analyze.run,"['gemma3:12b', 'llama3.1:8b', 'phi4:14b']",['mistral:7b'],3,1,75,1,3,0,FALSE,n/a,"{'yes': 1, 'no': 3, 'n/a': 0}",not_flagged,FALSE,1,3,1,,,,
java/pulumi@pulumi-command/gha_command-dispatch.yml,Question_06.23,4,no,"no. steps are simple and sequential, lacking modularity. steps.*","['gemma3:12b', 'llama3.1:8b']","['mistral:7b', 'phi4:14b']",2,2,50,1,2,1,TRUE,n/a,"{'yes': 1, 'no': 2, 'n/a': 1}",manual_check,TRUE,1,2,2,,,,
java/stefan-niedermann@nextcloud-deck/gha_android.yml,Question_06.23,4,yes,yes.,"['gemma3:12b', 'mistral:7b', 'phi4:14b']",['llama3.1:8b'],3,1,75,3,1,0,FALSE,n/a,"{'yes': 3, 'no': 1, 'n/a': 0}",not_flagged,FALSE,3,1,1,,,,
java/togglz@togglz/gha_maven.yml,Question_06.23,4,yes,yes.,"['gemma3:12b', 'phi4:14b']","['llama3.1:8b', 'mistral:7b']",2,2,50,2,1,1,TRUE,n/a,"{'yes': 2, 'no': 1, 'n/a': 1}",manual_check,TRUE,2,1,2,,,,
java/virtualcell@vcell/gha_bsts_local.yml,Question_06.23,4,yes,yes.,"['gemma3:12b', 'phi4:14b']","['llama3.1:8b', 'mistral:7b']",2,2,50,2,1,1,TRUE,n/a,"{'yes': 2, 'no': 1, 'n/a': 1}",manual_check,TRUE,2,1,2,,,,
java/woowacourse-teams@2023-festa-go/gha_cd-back-dev.yml,Question_06.23,4,no,no. complex commands are not broken down into smaller steps. jobs.build.steps.*,"['gemma3:12b', 'llama3.1:8b', 'phi4:14b']",['mistral:7b'],3,1,75,0,3,1,FALSE,n/a,"{'yes': 0, 'no': 3, 'n/a': 1}",not_flagged,FALSE,0,3,2,,,,
java/1C-Company@ssl-support/gha_release.yml,Question_06.24,4,yes,yes.,"['gemma3:12b', 'llama3.1:8b', 'mistral:7b', 'phi4:14b']",[],4,0,100,4,0,0,FALSE,n/a,"{'yes': 4, 'no': 0, 'n/a': 0}",not_flagged,FALSE,4,0,1,,,,
java/4drian3d@AuthMeVelocity/gha_gradle.yml,Question_06.24,4,yes,yes.,"['gemma3:12b', 'mistral:7b', 'phi4:14b']",['llama3.1:8b'],3,1,75,3,0,1,FALSE,n/a,"{'yes': 3, 'no': 0, 'n/a': 1}",not_flagged,FALSE,3,0,2,,,,
java/721806280@lark-notice-plugin/gha_jenkins-security-scan.yml,Question_06.24,4,n/a,n/a.,"['gemma3:12b', 'llama3.1:8b', 'mistral:7b', 'phi4:14b']",[],4,0,100,0,0,4,FALSE,n/a,"{'yes': 0, 'no': 0, 'n/a': 4}",not_flagged,FALSE,0,0,5,,,,
java/ASSERT-KTH@sorald/gha_sorald_buildbreaker.yml,Question_06.24,4,n/a,n/a.,"['gemma3:12b', 'llama3.1:8b', 'phi4:14b']",['mistral:7b'],3,1,75,1,0,3,FALSE,n/a,"{'yes': 1, 'no': 0, 'n/a': 3}",not_flagged,FALSE,1,0,4,,,,
java/Ahoo-Wang@CosId/gha_benchmark-test.yml,Question_06.24,4,no,no. there's no evidence of caching dependencies or tools. jobs.<job_id>.steps.run,"['gemma3:12b', 'phi4:14b']","['llama3.1:8b', 'mistral:7b']",2,2,50,0,2,2,TRUE,n/a,"{'yes': 0, 'no': 2, 'n/a': 2}",true_positive,FALSE,0,2,3,,,,
java/Aiven-Open@jdbc-connector-for-apache-kafka/gha_create_release.yml,Question_06.24,4,n/a,no. caching is not explicitly configured for dependencies or tools. n/a,"['gemma3:12b', 'mistral:7b', 'phi4:14b']",['llama3.1:8b'],3,1,75,1,0,3,FALSE,n/a,"{'yes': 1, 'no': 0, 'n/a': 3}",not_flagged,FALSE,1,0,4,,,,
java/Aiven-Open@transforms-for-apache-kafka-connect/gha_master_push_and_pull_request_workflow.yml,Question_06.24,4,yes,yes.,"['gemma3:12b', 'mistral:7b', 'phi4:14b']",['llama3.1:8b'],3,1,75,3,0,1,FALSE,n/a,"{'yes': 3, 'no': 0, 'n/a': 1}",not_flagged,FALSE,3,0,2,,,,
java/Aizistral-Studios@No-Chat-Reports/gha_gitlabsync.yml,Question_06.24,4,n/a,n/a.,"['gemma3:12b', 'mistral:7b', 'phi4:14b']",['llama3.1:8b'],3,1,75,1,0,3,FALSE,n/a,"{'yes': 1, 'no': 0, 'n/a': 3}",not_flagged,FALSE,1,0,4,,,,
java/AlexProgrammerDE@PistonQueue/gha_gradle.yml,Question_06.24,4,yes,yes.,"['gemma3:12b', 'llama3.1:8b', 'mistral:7b', 'phi4:14b']",[],4,0,100,4,0,0,FALSE,n/a,"{'yes': 4, 'no': 0, 'n/a': 0}",not_flagged,FALSE,4,0,1,,,,
java/AlloyTools@org.alloytools.alloy/gha_build.yml,Question_06.24,4,no,no. caching is not explicitly configured. jobs.build.steps[2].with does not include any caching configuration. ,"['gemma3:12b', 'llama3.1:8b']","['mistral:7b', 'phi4:14b']",2,2,50,1,2,1,TRUE,n/a,"{'yes': 1, 'no': 2, 'n/a': 1}",manual_check,TRUE,1,2,2,,,,
java/Alovoa@alovoa/gha_maven.yml,Question_06.24,4,yes,yes.,"['gemma3:12b', 'mistral:7b', 'phi4:14b']",['llama3.1:8b'],3,1,75,3,0,1,FALSE,n/a,"{'yes': 3, 'no': 0, 'n/a': 1}",not_flagged,FALSE,3,0,2,,,,
java/AlphaWallet@alpha-wallet-android/gha_ci.yml,Question_06.24,4,n/a,"no. there's no explicit caching strategy implemented. the `build.sh` script might cache dependencies, but it's not managed by the workflow. n/a","['gemma3:12b', 'mistral:7b', 'phi4:14b']",['llama3.1:8b'],3,1,75,1,0,3,FALSE,n/a,"{'yes': 1, 'no': 0, 'n/a': 3}",not_flagged,FALSE,1,0,4,,,,
java/Angular2Guy@Angular2AndJavaEE/gha_codeql-analysis.yml,Question_06.24,4,n/a,n/a.,"['gemma3:12b', 'mistral:7b']","['llama3.1:8b', 'phi4:14b']",2,2,50,0,2,2,TRUE,n/a,"{'yes': 0, 'no': 2, 'n/a': 2}",true_positive,FALSE,0,2,3,,,,
java/AsyncHttpClient@async-http-client/gha_builds.yml,Question_06.24,4,no,no. dependencies are not cached. jobs.<job_id>.steps.run does not include caching.,"['gemma3:12b', 'llama3.1:8b', 'phi4:14b']",['mistral:7b'],3,1,75,0,3,1,FALSE,n/a,"{'yes': 0, 'no': 3, 'n/a': 1}",not_flagged,FALSE,0,3,2,,,,
java/AuraDevelopmentTeam@BungeeChat2/gha_code_checks_reports.yml,Question_06.24,4,n/a,n/a.,"['mistral:7b', 'phi4:14b']","['gemma3:12b', 'llama3.1:8b']",2,2,50,1,1,2,TRUE,n/a,"{'yes': 1, 'no': 1, 'n/a': 2}",true_positive,FALSE,1,1,3,,,,
java/AuthMe@AuthMeReloaded/gha_maven.yml,Question_06.24,4,yes,yes.,"['gemma3:12b', 'llama3.1:8b', 'phi4:14b']",['mistral:7b'],3,1,75,3,0,1,FALSE,n/a,"{'yes': 3, 'no': 0, 'n/a': 1}",not_flagged,FALSE,3,0,2,,,,
java/AxolotlClient@AxolotlClient-mod/gha_build.yml,Question_06.24,4,yes,yes.,"['gemma3:12b', 'llama3.1:8b', 'mistral:7b', 'phi4:14b']",[],4,0,100,4,0,0,FALSE,n/a,"{'yes': 4, 'no': 0, 'n/a': 0}",not_flagged,FALSE,4,0,1,,,,
java/AxonFramework@extension-kafka/gha_add-to-project.yml,Question_06.24,4,n/a,n/a.,"['gemma3:12b', 'llama3.1:8b', 'mistral:7b', 'phi4:14b']",[],4,0,100,0,0,4,FALSE,n/a,"{'yes': 0, 'no': 0, 'n/a': 4}",not_flagged,FALSE,0,0,5,,,,
java/Azure-Samples@azure-search-openai-demo-java/gha_stale-bot.yml,Question_06.24,4,n/a,n/a. caching is handled by the action itself.,"['gemma3:12b', 'mistral:7b', 'phi4:14b']",['llama3.1:8b'],3,1,75,1,0,3,FALSE,n/a,"{'yes': 1, 'no': 0, 'n/a': 3}",not_flagged,FALSE,1,0,4,,,,
java/Azure-Samples@java-on-azure-examples/gha_1_build.yml,Question_06.24,4,yes,yes.,"['gemma3:12b', 'llama3.1:8b', 'mistral:7b', 'phi4:14b']",[],4,0,100,4,0,0,FALSE,n/a,"{'yes': 4, 'no': 0, 'n/a': 0}",not_flagged,FALSE,4,0,1,,,,
java/BenCodez@AdvancedCore/gha_publish-javadoc.yml,Question_06.24,4,yes,yes.,"['llama3.1:8b', 'mistral:7b']","['gemma3:12b', 'phi4:14b']",2,2,50,2,1,1,TRUE,n/a,"{'yes': 2, 'no': 1, 'n/a': 1}",manual_check,TRUE,2,1,2,,,,
java/BetterGUI-MC@BetterGUI/gha_maven-build.yml,Question_06.24,4,yes,yes.,"['llama3.1:8b', 'mistral:7b']","['gemma3:12b', 'phi4:14b']",2,2,50,2,1,1,TRUE,n/a,"{'yes': 2, 'no': 1, 'n/a': 1}",manual_check,TRUE,2,1,2,,,,
java/BreweryTeam@BreweryX/gha_build.yml,Question_06.24,4,n/a,n/a.,"['gemma3:12b', 'mistral:7b']","['llama3.1:8b', 'phi4:14b']",2,2,50,1,1,2,TRUE,n/a,"{'yes': 1, 'no': 1, 'n/a': 2}",true_positive,FALSE,1,1,3,,,,
java/BroncBotz3481@YAGSL-Example/gha_test.yml,Question_06.24,4,n/a,n/a.,"['gemma3:12b', 'llama3.1:8b', 'mistral:7b', 'phi4:14b']",[],4,0,100,0,0,4,FALSE,n/a,"{'yes': 0, 'no': 0, 'n/a': 4}",not_flagged,FALSE,0,0,5,,,,
java/ByteLegendQuest@remember-brave-people/gha_check.yml,Question_06.24,4,yes,yes.,"['gemma3:12b', 'llama3.1:8b', 'mistral:7b', 'phi4:14b']",[],4,0,100,4,0,0,FALSE,n/a,"{'yes': 4, 'no': 0, 'n/a': 0}",not_flagged,FALSE,4,0,1,,,,
java/CDCgov@prime-simplereport/gha_checkGraphql.yml,Question_06.24,4,yes,yes.,"['gemma3:12b', 'llama3.1:8b', 'mistral:7b', 'phi4:14b']",[],4,0,100,4,0,0,FALSE,n/a,"{'yes': 4, 'no': 0, 'n/a': 0}",not_flagged,FALSE,4,0,1,,,,
java/CROSSINGTUD@CryptoAnalysis/gha_merge_queue_ubuntu.yml,Question_06.24,4,n/a,n/a. caching is not explicitly configured.,"['gemma3:12b', 'mistral:7b', 'phi4:14b']",['llama3.1:8b'],3,1,75,0,1,3,FALSE,n/a,"{'yes': 0, 'no': 1, 'n/a': 3}",not_flagged,FALSE,0,1,4,,,,
java/CallmeSHaobe@123Technology/gha_build-and-test.yml,Question_06.24,4,n/a,n/a. dependency caching is handled in the reused workflow.,"['gemma3:12b', 'llama3.1:8b', 'phi4:14b']",['mistral:7b'],3,1,75,1,0,3,FALSE,n/a,"{'yes': 1, 'no': 0, 'n/a': 3}",not_flagged,FALSE,1,0,4,,,,
java/Cap-go@capacitor-inappbrowser/gha_test.yml,Question_06.24,4,yes,yes.,"['mistral:7b', 'phi4:14b']","['gemma3:12b', 'llama3.1:8b']",2,2,50,2,1,1,TRUE,n/a,"{'yes': 2, 'no': 1, 'n/a': 1}",manual_check,TRUE,2,1,2,,,,
java/CatimaLoyalty@Android/gha_contributors-to-file.yml,Question_06.24,4,n/a,n/a.,"['llama3.1:8b', 'mistral:7b', 'phi4:14b']",['gemma3:12b'],3,1,75,0,1,3,FALSE,n/a,"{'yes': 0, 'no': 1, 'n/a': 3}",not_flagged,FALSE,0,1,4,,,,
java/CleanroomMC@Fugue/gha_release.yml,Question_06.24,4,no,no. no caching is implemented.,"['gemma3:12b', 'phi4:14b']","['llama3.1:8b', 'mistral:7b']",2,2,50,1,2,1,TRUE,n/a,"{'yes': 1, 'no': 2, 'n/a': 1}",manual_check,TRUE,1,2,2,,,,
java/CloudExplorer-Dev@CloudExplorer-Lite/gha_issue-comment.yml,Question_06.24,4,n/a,n/a.,"['llama3.1:8b', 'mistral:7b', 'phi4:14b']",['gemma3:12b'],3,1,75,0,1,3,FALSE,n/a,"{'yes': 0, 'no': 1, 'n/a': 3}",not_flagged,FALSE,0,1,4,,,,
java/Col-E@Recaf/gha_build.yml,Question_06.24,4,yes,yes.,"['gemma3:12b', 'mistral:7b']","['llama3.1:8b', 'phi4:14b']",2,2,50,2,2,0,TRUE,n/a,"{'yes': 2, 'no': 2, 'n/a': 0}",manual_check,TRUE,2,2,1,,,,
java/ConsensusJ@consensusj/gha_gradle-wrapper-validation.yml,Question_06.24,4,n/a,n/a. no dependencies are explicitly cached.,"['gemma3:12b', 'mistral:7b', 'phi4:14b']",['llama3.1:8b'],3,1,75,0,1,3,FALSE,n/a,"{'yes': 0, 'no': 1, 'n/a': 3}",not_flagged,FALSE,0,1,4,,,,
java/ControlSystemStudio@phoebus/gha_build_latest.yml,Question_06.24,4,yes,yes.,"['gemma3:12b', 'llama3.1:8b']","['mistral:7b', 'phi4:14b']",2,2,50,2,1,1,TRUE,n/a,"{'yes': 2, 'no': 1, 'n/a': 1}",manual_check,TRUE,2,1,2,,,,
java/CorfuDB@CorfuDB/gha_integration-test.yml,Question_06.24,4,yes,yes.,"['gemma3:12b', 'llama3.1:8b', 'mistral:7b', 'phi4:14b']",[],4,0,100,4,0,0,FALSE,n/a,"{'yes': 4, 'no': 0, 'n/a': 0}",not_flagged,FALSE,4,0,1,,,,
java/Cosmic-Ide@Cosmic-IDE/gha_android.yml,Question_06.24,4,no,"no. gradle build action is used, but caching strategy isn't explicitly defined or controlled beyond the `clean` argument. gradle-build-action key.","['gemma3:12b', 'phi4:14b']","['llama3.1:8b', 'mistral:7b']",2,2,50,1,2,1,TRUE,n/a,"{'yes': 1, 'no': 2, 'n/a': 1}",manual_check,TRUE,1,2,2,,,,
java/Countly@countly-sdk-android/gha_build_and_test_sdk.yml,Question_06.24,4,no,no. caching is not explicitly configured. reference: no caching configuration.,"['gemma3:12b', 'phi4:14b']","['llama3.1:8b', 'mistral:7b']",2,2,50,1,2,1,TRUE,n/a,"{'yes': 1, 'no': 2, 'n/a': 1}",manual_check,TRUE,1,2,2,,,,
java/Crazy-Marvin@Flashy/gha_codeql-analysis.yml,Question_06.24,4,n/a,n/a.,"['gemma3:12b', 'llama3.1:8b', 'mistral:7b', 'phi4:14b']",[],4,0,100,0,0,4,FALSE,n/a,"{'yes': 0, 'no': 0, 'n/a': 4}",not_flagged,FALSE,0,0,5,,,,
java/CycloneDX@cyclonedx-core-java/gha_docs.yml,Question_06.24,4,yes,yes.,"['llama3.1:8b', 'mistral:7b']","['gemma3:12b', 'phi4:14b']",2,2,50,2,1,1,TRUE,n/a,"{'yes': 2, 'no': 1, 'n/a': 1}",manual_check,TRUE,2,1,2,,,,
java/CyclopsMC@EvilCraft/gha_close-issues-no-response.yml,Question_06.24,4,n/a,n/a.,"['gemma3:12b', 'llama3.1:8b', 'mistral:7b', 'phi4:14b']",[],4,0,100,0,0,4,FALSE,n/a,"{'yes': 0, 'no': 0, 'n/a': 4}",not_flagged,FALSE,0,0,5,,,,
java/DSpace@DSpace/gha_build.yml,Question_06.24,4,yes,yes.,"['gemma3:12b', 'llama3.1:8b', 'phi4:14b']",['mistral:7b'],3,1,75,3,0,1,FALSE,n/a,"{'yes': 3, 'no': 0, 'n/a': 1}",not_flagged,FALSE,3,0,2,,,,
java/DanielLiu1123@grpc-starter/gha_create-tweet-on-x.yml,Question_06.24,4,n/a,n/a.,"['gemma3:12b', 'llama3.1:8b', 'mistral:7b', 'phi4:14b']",[],4,0,100,0,0,4,FALSE,n/a,"{'yes': 0, 'no': 0, 'n/a': 4}",not_flagged,FALSE,0,0,5,,,,
java/DataDog@datadog-api-client-java/gha_stale.yml,Question_06.24,4,n/a,n/a.,"['gemma3:12b', 'llama3.1:8b', 'mistral:7b', 'phi4:14b']",[],4,0,100,0,0,4,FALSE,n/a,"{'yes': 0, 'no': 0, 'n/a': 4}",not_flagged,FALSE,0,0,5,,,,
java/Decathlon@tzatziki/gha_build.yml,Question_06.24,4,yes,yes.,"['gemma3:12b', 'llama3.1:8b', 'mistral:7b', 'phi4:14b']",[],4,0,100,4,0,0,FALSE,n/a,"{'yes': 4, 'no': 0, 'n/a': 0}",not_flagged,FALSE,4,0,1,,,,
java/Delta-Icons@android/gha_update_requests.yml,Question_06.24,4,no,no. dependencies are installed but not cached. jobs.update.steps.install dependencies,"['gemma3:12b', 'phi4:14b']","['llama3.1:8b', 'mistral:7b']",2,2,50,1,2,1,TRUE,n/a,"{'yes': 1, 'no': 2, 'n/a': 1}",manual_check,TRUE,1,2,2,,,,
java/DependencyTrack@hyades/gha_build-native-vulnerability-analyzer.yml,Question_06.24,4,n/a,n/a.,"['gemma3:12b', 'llama3.1:8b', 'mistral:7b', 'phi4:14b']",[],4,0,100,0,0,4,FALSE,n/a,"{'yes': 0, 'no': 0, 'n/a': 4}",not_flagged,FALSE,0,0,5,,,,
